start,end,ngram,term,cui,similarity,semtypes,preferred,elem_id,source_filename
2749,2756,reduced,reduced,C0392756,1.0,{'T033'},1,9,PMC12433365.txt
3401,3408,disease,disease,C0012634,1.0,{'T047'},0,9,PMC12433365.txt
3422,3429,Patient,Patient,C1578485,1.0,{'T170'},1,9,PMC12433365.txt
3422,3429,Patient,Patient,C1578486,1.0,{'T170'},1,9,PMC12433365.txt
3422,3429,Patient,Patient,C1550655,1.0,{'T031'},0,9,PMC12433365.txt
3478,3485,disease,disease,C0012634,1.0,{'T047'},0,9,PMC12433365.txt
3546,3553,consult,consult,C0009818,1.0,{'T058'},1,9,PMC12433365.txt
2123,2129,severe,severe,C0205082,1.0,{'T033'},1,9,PMC12433365.txt
2236,2242,palate,palate,C0700374,1.0,{'T023'},0,9,PMC12433365.txt
2678,2684,plaque,plaque,C0011389,1.0,{'T047'},1,9,PMC12433365.txt
2678,2684,plaque,plaque,C0332461,1.0,{'T033'},1,9,PMC12433365.txt
2697,2703,severe,severe,C0205082,1.0,{'T033'},1,9,PMC12433365.txt
3221,3227,enable,enable,C0562342,1.0,{'T041'},1,9,PMC12433365.txt
3221,3227,enable,enable,C1171285,1.0,{'T041'},1,9,PMC12433365.txt
650,655,Table,Table,C1706074,1.0,{'T170'},0,9,PMC12433365.txt
1432,1437,Table,Table,C1706074,1.0,{'T170'},0,9,PMC12433365.txt
2404,2409,Table,Table,C1706074,1.0,{'T170'},0,9,PMC12433365.txt
221,225,goal,goal,C0018017,1.0,{'T170'},0,9,PMC12433365.txt
517,521,used,used,C1273517,1.0,{'T033'},1,9,PMC12433365.txt
774,778,note,note,C1317574,1.0,{'T170'},1,9,PMC12433365.txt
1515,1519,note,note,C1317574,1.0,{'T170'},1,9,PMC12433365.txt
1550,1554,help,help,C1552861,1.0,{'T170'},1,9,PMC12433365.txt
3042,3046,note,note,C1317574,1.0,{'T170'},1,9,PMC12433365.txt
790,793,Box,Box,C1533124,1.0,{'T074'},1,9,PMC12433365.txt
1153,1156,Box,Box,C1533124,1.0,{'T074'},1,9,PMC12433365.txt
1504,1507,Box,Box,C1533124,1.0,{'T074'},1,9,PMC12433365.txt
1146,1173,indirect immunofluorescence,indirect immunofluorescence,C4316844,1.0,{'T059'},1,10,PMC12433365.txt
1146,1173,indirect immunofluorescence,indirect immunofluorescence,C0282646,1.0,{'T059'},0,10,PMC12433365.txt
1089,1114,direct immunofluorescence,direct immunofluorescence,C4316845,1.0,{'T059'},1,10,PMC12433365.txt
1089,1114,direct immunofluorescence,direct immunofluorescence,C0282648,1.0,{'T059'},0,10,PMC12433365.txt
1277,1302,direct immunofluorescence,direct immunofluorescence,C4316845,1.0,{'T059'},1,10,PMC12433365.txt
1277,1302,direct immunofluorescence,direct immunofluorescence,C0282648,1.0,{'T059'},0,10,PMC12433365.txt
119,137,diagnostic testing,diagnostic testing,C0086143,1.0,{'T060'},1,10,PMC12433365.txt
194,211,review of systems,review of systems,C0489633,1.0,{'T058'},1,10,PMC12433365.txt
537,554,review of systems,review of systems,C0489633,1.0,{'T058'},1,10,PMC12433365.txt
482,498,systemic disease,systemic disease,C0442893,1.0,{'T047'},1,10,PMC12433365.txt
825,841,systemic disease,systemic disease,C0442893,1.0,{'T047'},1,10,PMC12433365.txt
2026,2042,topical steroids,topical steroids,C2064827,1.0,"{'T109', 'T121'}",1,10,PMC12433365.txt
1220,1235,mucosal disease,mucosal disease,C0151785,1.0,{'T047'},1,10,PMC12433365.txt
1853,1868,adverse effects,adverse effects,C0879626,1.0,{'T046'},1,10,PMC12433365.txt
2239,2252,immunotherapy,immunotherapy,C0021083,1.0,{'T061'},0,10,PMC12433365.txt
2291,2304,immunotherapy,immunotherapy,C0021083,1.0,{'T061'},0,10,PMC12433365.txt
404,416,primary care,primary care,C0033137,1.0,{'T058'},0,10,PMC12433365.txt
747,759,primary care,primary care,C0033137,1.0,{'T058'},0,10,PMC12433365.txt
1054,1065,hematoxylin,hematoxylin,C0018964,1.0,"{'T109', 'T130'}",1,10,PMC12433365.txt
2136,2147,adjustments,adjustments,C2945673,1.0,{'T061'},1,10,PMC12433365.txt
22,32,pemphigoid,pemphigoid,C0030805,1.0,{'T047'},0,10,PMC12433365.txt
237,247,pemphigoid,pemphigoid,C0030805,1.0,{'T047'},0,10,PMC12433365.txt
466,476,management,management,C0376636,1.0,{'T058'},1,10,PMC12433365.txt
580,590,pemphigoid,pemphigoid,C0030805,1.0,{'T047'},0,10,PMC12433365.txt
809,819,management,management,C0376636,1.0,{'T058'},1,10,PMC12433365.txt
1252,1262,pemphigoid,pemphigoid,C0030805,1.0,{'T047'},0,10,PMC12433365.txt
1323,1333,pemphigoid,pemphigoid,C0030805,1.0,{'T047'},0,10,PMC12433365.txt
181,190,protocols,protocols,C0442711,1.0,{'T170'},1,10,PMC12433365.txt
996,1005,diagnosis,diagnosis,C0011900,1.0,{'T060'},0,10,PMC12433365.txt
1731,1740,treatment,treatment,C0087111,1.0,{'T061'},1,10,PMC12433365.txt
1731,1740,treatment,treatment,C3887704,1.0,{'T058'},1,10,PMC12433365.txt
1824,1833,treatment,treatment,C0087111,1.0,{'T061'},1,10,PMC12433365.txt
1824,1833,treatment,treatment,C3887704,1.0,{'T058'},1,10,PMC12433365.txt
1954,1963,treatment,treatment,C0087111,1.0,{'T061'},1,10,PMC12433365.txt
1954,1963,treatment,treatment,C3887704,1.0,{'T058'},1,10,PMC12433365.txt
1996,2005,treatment,treatment,C0087111,1.0,{'T061'},1,10,PMC12433365.txt
1996,2005,treatment,treatment,C3887704,1.0,{'T058'},1,10,PMC12433365.txt
2098,2107,hydration,hydration,C1321013,1.0,{'T033'},1,10,PMC12433365.txt
2113,2122,attention,attention,C0004268,1.0,{'T041'},0,10,PMC12433365.txt
172,180,standard,standard,C3873211,1.0,{'T059'},0,10,PMC12433365.txt
1076,1084,staining,staining,C0487602,1.0,{'T059'},1,10,PMC12433365.txt
1128,1136,serology,serology,C0036743,1.0,{'T059'},1,10,PMC12433365.txt
1499,1507,syndrome,syndrome,C0039082,1.0,{'T047'},0,10,PMC12433365.txt
38,45,disease,disease,C0012634,1.0,{'T047'},0,10,PMC12433365.txt
110,117,disease,disease,C0012634,1.0,{'T047'},0,10,PMC12433365.txt
294,301,consult,consult,C0009818,1.0,{'T058'},1,10,PMC12433365.txt
637,644,consult,consult,C0009818,1.0,{'T058'},1,10,PMC12433365.txt
984,991,confirm,confirm,C0750484,1.0,{'T033'},1,10,PMC12433365.txt
1045,1052,testing,testing,C0392366,1.0,{'T170'},1,10,PMC12433365.txt
1137,1144,testing,testing,C0392366,1.0,{'T170'},1,10,PMC12433365.txt
1688,1695,disease,disease,C0012634,1.0,{'T047'},0,10,PMC12433365.txt
1749,1756,disease,disease,C0012634,1.0,{'T047'},0,10,PMC12433365.txt
1897,1904,disease,disease,C0012634,1.0,{'T047'},0,10,PMC12433365.txt
2194,2201,consult,consult,C0009818,1.0,{'T058'},1,10,PMC12433365.txt
974,980,biopsy,biopsy,C0220797,1.0,{'T033'},1,10,PMC12433365.txt
974,980,biopsy,biopsy,C0005558,1.0,{'T060'},0,10,PMC12433365.txt
1369,1375,fibrin,fibrin,C0015982,1.0,"{'T123', 'T121', 'T116'}",0,10,PMC12433365.txt
1403,1409,lamina,lamina,C0920995,1.0,{'T023'},1,10,PMC12433365.txt
1546,1552,lichen,lichen,C0023643,1.0,{'T047'},0,10,PMC12433365.txt
2019,2025,common,common,C3245511,1.0,{'T170'},1,10,PMC12433365.txt
2225,2231,severe,severe,C0205082,1.0,{'T033'},1,10,PMC12433365.txt
231,236,organ,organ,C0178784,1.0,{'T023'},0,10,PMC12433365.txt
574,579,organ,organ,C0178784,1.0,{'T023'},0,10,PMC12433365.txt
1070,1075,eosin,eosin,C0885297,1.0,"{'T109', 'T121'}",1,10,PMC12433365.txt
1891,1896,organ,organ,C0178784,1.0,{'T023'},0,10,PMC12433365.txt
2062,2067,Table,Table,C1706074,1.0,{'T170'},0,10,PMC12433365.txt
17,21,Oral,Oral,C4521986,1.0,{'T033'},1,10,PMC12433365.txt
33,37,like,like,C0870814,1.0,{'T041'},1,10,PMC12433365.txt
2043,2047,used,used,C1273517,1.0,{'T033'},1,10,PMC12433365.txt
1798,1824,maintain good oral hygiene,maintain good oral hygiene,C2957412,1.0,{'T061'},1,11,PMC12433365.txt
1873,1899,Toxic epidermal necrolysis,Toxic epidermal necrolysis,C0014518,1.0,{'T047'},0,11,PMC12433365.txt
41,65,Stevens Johnson syndrome,Stevens Johnson syndrome,C0038325,1.0,{'T047'},0,11,PMC12433365.txt
110,134,Stevens-Johnson syndrome,Stevens-Johnson syndrome,C0038325,1.0,{'T047'},0,11,PMC12433365.txt
17,36,Erythema multiforme,Erythema multiforme,C0014742,1.0,{'T047'},0,11,PMC12433365.txt
81,100,erythema multiforme,erythema multiforme,C0014742,1.0,{'T047'},0,11,PMC12433365.txt
780,799,electrolyte balance,electrolyte balance,C0013831,1.0,{'T040'},0,11,PMC12433365.txt
843,860,body surface area,body surface area,C2237655,1.0,{'T033'},1,11,PMC12433365.txt
641,657,immunomodulators,immunomodulators,C0001551,1.0,"{'T129', 'T121'}",1,11,PMC12433365.txt
1319,1335,Local anesthesia,Local anesthesia,C0002934,1.0,"{'T109', 'T121'}",1,11,PMC12433365.txt
1319,1335,Local anesthesia,Local anesthesia,C4317087,1.0,{'T061'},1,11,PMC12433365.txt
1319,1335,Local anesthesia,Local anesthesia,C0002921,1.0,{'T061'},0,11,PMC12433365.txt
622,637,corticosteroids,corticosteroids,C0001617,1.0,"{'T109', 'T121', 'T125'}",0,11,PMC12433365.txt
659,674,Supportive care,Supportive care,C0344211,1.0,{'T058'},0,11,PMC12433365.txt
2043,2058,immunotherapies,immunotherapies,C0021083,1.0,{'T061'},1,11,PMC12433365.txt
945,959,herpes simplex,herpes simplex,C0019348,1.0,{'T047'},0,11,PMC12433365.txt
212,225,immunotherapy,immunotherapy,C0021083,1.0,{'T061'},0,11,PMC12433365.txt
385,398,immunotherapy,immunotherapy,C0021083,1.0,{'T061'},0,11,PMC12433365.txt
521,534,immunotherapy,immunotherapy,C0021083,1.0,{'T061'},0,11,PMC12433365.txt
1047,1059,test results,test results,C0456984,1.0,{'T034'},0,11,PMC12433365.txt
2164,2176,lip bleeding,lip bleeding,C0849835,1.0,{'T046'},1,11,PMC12433365.txt
1391,1402,pain relief,pain relief,C0451615,1.0,{'T061'},1,11,PMC12433365.txt
1498,1509,dehydration,dehydration,C2062903,1.0,{'T037'},1,11,PMC12433365.txt
1498,1509,dehydration,dehydration,C0011175,1.0,{'T047'},0,11,PMC12433365.txt
1645,1656,oral mucosa,oral mucosa,C0026639,1.0,{'T023'},0,11,PMC12433365.txt
2138,2149,ulcerations,ulcerations,C0041582,1.0,{'T046'},1,11,PMC12433365.txt
492,502,management,management,C0376636,1.0,{'T058'},1,11,PMC12433365.txt
679,689,prevention,prevention,C0199176,1.0,{'T061'},0,11,PMC12433365.txt
703,713,infections,infections,C3714514,1.0,{'T046'},1,11,PMC12433365.txt
800,810,monitoring,monitoring,C0150369,1.0,{'T058'},0,11,PMC12433365.txt
1074,1084,Mycoplasma,Mycoplasma,C0374008,1.0,{'T059'},1,11,PMC12433365.txt
1074,1084,Mycoplasma,Mycoplasma,C0374992,1.0,{'T047'},1,11,PMC12433365.txt
1074,1084,Mycoplasma,Mycoplasma,C0026936,1.0,{'T047'},0,11,PMC12433365.txt
1260,1270,mycoplasma,mycoplasma,C0026936,1.0,{'T047'},0,11,PMC12433365.txt
1444,1454,experience,experience,C0237607,1.0,{'T041'},1,11,PMC12433365.txt
1444,1454,experience,experience,C0596545,1.0,{'T041'},0,11,PMC12433365.txt
1846,1856,infections,infections,C3714514,1.0,{'T046'},1,11,PMC12433365.txt
321,330,treatment,treatment,C0087111,1.0,{'T061'},1,11,PMC12433365.txt
321,330,treatment,treatment,C3887704,1.0,{'T058'},1,11,PMC12433365.txt
357,366,reduction,reduction,C4551656,1.0,{'T061'},1,11,PMC12433365.txt
585,594,treatment,treatment,C0087111,1.0,{'T061'},1,11,PMC12433365.txt
585,594,treatment,treatment,C3887704,1.0,{'T058'},1,11,PMC12433365.txt
693,702,secondary,secondary,C0027627,1.0,{'T191'},1,11,PMC12433365.txt
766,775,hydration,hydration,C1321013,1.0,{'T033'},1,11,PMC12433365.txt
916,925,infection,infection,C0009450,1.0,{'T047'},1,11,PMC12433365.txt
916,925,infection,infection,C3714514,1.0,{'T046'},0,11,PMC12433365.txt
1020,1029,antiviral,antiviral,C0003451,1.0,{'T121'},1,11,PMC12433365.txt
1030,1039,treatment,treatment,C0087111,1.0,{'T061'},1,11,PMC12433365.txt
1030,1039,treatment,treatment,C3887704,1.0,{'T058'},1,11,PMC12433365.txt
1102,1111,mucositis,mucositis,C0333355,1.0,{'T046'},0,11,PMC12433365.txt
1340,1349,analgesic,analgesic,C0002771,1.0,"{'T109', 'T131', 'T121'}",0,11,PMC12433365.txt
1417,1426,oral pain,oral pain,C0221776,1.0,{'T184'},1,11,PMC12433365.txt
1579,1588,hydration,hydration,C1321013,1.0,{'T033'},1,11,PMC12433365.txt
1612,1621,soft diet,soft diet,C0301569,1.0,{'T061'},0,11,PMC12433365.txt
1836,1845,secondary,secondary,C0027627,1.0,{'T191'},1,11,PMC12433365.txt
2182,2191,treatment,treatment,C0087111,1.0,{'T061'},1,11,PMC12433365.txt
2182,2191,treatment,treatment,C3887704,1.0,{'T058'},1,11,PMC12433365.txt
178,186,reported,reported,C0700287,1.0,{'T058'},1,11,PMC12433365.txt
251,259,possible,possible,C0332149,1.0,{'T033'},1,11,PMC12433365.txt
331,339,decision,decision,C0679006,1.0,{'T041'},0,11,PMC12433365.txt
1064,1072,positive,positive,C1446409,1.0,{'T033'},1,11,PMC12433365.txt
1134,1142,Reactive,Reactive,C4722408,1.0,{'T061'},1,11,PMC12433365.txt
1168,1176,eruption,eruption,C0302295,1.0,{'T046'},1,11,PMC12433365.txt
2009,2017,reported,reported,C0700287,1.0,{'T058'},1,11,PMC12433365.txt
1865,1872,lesions,lesions,C0221198,1.0,{'T033'},1,11,PMC12433365.txt
2151,2158,erosion,erosion,C0333307,1.0,{'T047'},1,11,PMC12433365.txt
2151,2158,erosion,erosion,C1959609,1.0,{'T046'},1,11,PMC12433365.txt
2244,2251,setting,setting,C0542559,1.0,{'T041'},0,11,PMC12433365.txt
1281,1287,tested,tested,C0392366,1.0,{'T170'},1,11,PMC12433365.txt
1631,1637,trauma,trauma,C3714660,1.0,{'T037'},0,11,PMC12433365.txt
266,271,organ,organ,C0178784,1.0,{'T023'},0,11,PMC12433365.txt
960,965,virus,virus,C0042769,1.0,{'T047'},1,11,PMC12433365.txt
1404,1409,Table,Table,C1706074,1.0,{'T170'},0,11,PMC12433365.txt
1093,1097,rash,rash,C5779628,1.0,{'T184'},0,11,PMC12433365.txt
1403,1422,secondary infection,secondary infection,C0442886,1.0,{'T047'},0,12,PMC12433365.txt
527,543,topical steroids,topical steroids,C2064827,1.0,"{'T109', 'T121'}",1,12,PMC12433365.txt
852,867,pain management,pain management,C0002766,1.0,{'T061'},0,12,PMC12433365.txt
17,31,Oral mucositis,Oral mucositis,C0038362,1.0,{'T047'},1,12,PMC12433365.txt
102,116,oral mucositis,oral mucositis,C0038362,1.0,{'T047'},1,12,PMC12433365.txt
509,523,oral mucositis,oral mucositis,C0038362,1.0,{'T047'},1,12,PMC12433365.txt
725,739,oral mucositis,oral mucositis,C0038362,1.0,{'T047'},1,12,PMC12433365.txt
911,925,adverse events,adverse events,C0877248,1.0,{'T046'},1,12,PMC12433365.txt
484,497,immunotherapy,immunotherapy,C0021083,1.0,{'T061'},0,12,PMC12433365.txt
592,605,immunotherapy,immunotherapy,C0021083,1.0,{'T061'},0,12,PMC12433365.txt
690,703,immunotherapy,immunotherapy,C0021083,1.0,{'T061'},0,12,PMC12433365.txt
1117,1130,understanding,understanding,C0162340,1.0,{'T041'},0,12,PMC12433365.txt
1177,1190,immunotherapy,immunotherapy,C0021083,1.0,{'T061'},0,12,PMC12433365.txt
149,161,oral mucosal,oral mucosal,C0026639,1.0,{'T023'},1,12,PMC12433365.txt
406,418,chemotherapy,chemotherapy,C0392920,1.0,{'T061'},1,12,PMC12433365.txt
406,418,chemotherapy,chemotherapy,C3665472,1.0,{'T061'},0,12,PMC12433365.txt
419,431,radiotherapy,radiotherapy,C0034619,1.0,{'T170'},1,12,PMC12433365.txt
419,431,radiotherapy,radiotherapy,C1522449,1.0,{'T061'},0,12,PMC12433365.txt
1307,1319,oral hygiene,oral hygiene,C4082459,1.0,{'T033'},1,12,PMC12433365.txt
1366,1378,inflammation,inflammation,C0021368,1.0,{'T046'},0,12,PMC12433365.txt
233,244,oral mucosa,oral mucosa,C0026639,1.0,{'T023'},0,12,PMC12433365.txt
784,795,pain relief,pain relief,C0451615,1.0,{'T061'},1,12,PMC12433365.txt
32,42,stomatitis,stomatitis,C0038362,1.0,{'T047'},0,12,PMC12433365.txt
61,71,literature,literature,C0023866,1.0,{'T170'},0,12,PMC12433365.txt
127,137,stomatitis,stomatitis,C0038362,1.0,{'T047'},0,12,PMC12433365.txt
215,225,ulceration,ulceration,C0041582,1.0,{'T046'},1,12,PMC12433365.txt
362,372,ulceration,ulceration,C0041582,1.0,{'T046'},1,12,PMC12433365.txt
991,1001,projection,projection,C0033363,1.0,{'T041'},1,12,PMC12433365.txt
991,1001,projection,projection,C0016538,1.0,{'T170'},0,12,PMC12433365.txt
250,259,treatment,treatment,C0087111,1.0,{'T061'},1,12,PMC12433365.txt
250,259,treatment,treatment,C3887704,1.0,{'T058'},1,12,PMC12433365.txt
443,452,mucositis,mucositis,C0333355,1.0,{'T046'},0,12,PMC12433365.txt
470,479,treatment,treatment,C0087111,1.0,{'T061'},1,12,PMC12433365.txt
470,479,treatment,treatment,C3887704,1.0,{'T058'},1,12,PMC12433365.txt
827,836,treatment,treatment,C0087111,1.0,{'T061'},1,12,PMC12433365.txt
827,836,treatment,treatment,C3887704,1.0,{'T058'},1,12,PMC12433365.txt
1050,1059,treatment,treatment,C0087111,1.0,{'T061'},1,12,PMC12433365.txt
1050,1059,treatment,treatment,C3887704,1.0,{'T058'},1,12,PMC12433365.txt
1281,1290,treatment,treatment,C0087111,1.0,{'T061'},1,12,PMC12433365.txt
1281,1290,treatment,treatment,C3887704,1.0,{'T058'},1,12,PMC12433365.txt
194,202,specific,specific,C1552740,1.0,{'T170'},1,12,PMC12433365.txt
282,290,symptoms,symptoms,C1457887,1.0,{'T184'},0,12,PMC12433365.txt
377,385,reducing,reducing,C0392756,1.0,{'T033'},1,12,PMC12433365.txt
716,724,specific,specific,C1552740,1.0,{'T170'},1,12,PMC12433365.txt
203,210,erosion,erosion,C0333307,1.0,{'T047'},1,12,PMC12433365.txt
203,210,erosion,erosion,C1959609,1.0,{'T046'},1,12,PMC12433365.txt
332,339,healing,healing,C0043240,1.0,{'T040'},1,12,PMC12433365.txt
351,358,erosion,erosion,C0333307,1.0,{'T047'},1,12,PMC12433365.txt
351,358,erosion,erosion,C1959609,1.0,{'T046'},1,12,PMC12433365.txt
1239,1246,setting,setting,C0542559,1.0,{'T041'},0,12,PMC12433365.txt
896,902,immune,immune,C0439662,1.0,{'T033'},1,12,PMC12433365.txt
545,550,Table,Table,C1706074,1.0,{'T170'},0,12,PMC12433365.txt
797,802,Table,Table,C1706074,1.0,{'T170'},0,12,PMC12433365.txt
72,76,used,used,C1273517,1.0,{'T033'},1,12,PMC12433365.txt
945,949,pain,pain,C0030193,1.0,{'T184'},0,12,PMC12433365.txt
803,806,Box,Box,C1533124,1.0,{'T074'},1,12,PMC12433365.txt
916,936,sensory disturbances,sensory disturbances,C0152027,1.0,{'T047'},1,13,PMC12433365.txt
717,736,sensory disturbance,sensory disturbance,C0152027,1.0,{'T047'},0,13,PMC12433365.txt
838,855,burning sensation,burning sensation,C0085624,1.0,{'T184'},1,13,PMC12433365.txt
838,855,burning sensation,burning sensation,C0241057,1.0,{'T184'},1,13,PMC12433365.txt
968,984,cancer treatment,cancer treatment,C0920425,1.0,{'T061'},1,13,PMC12433365.txt
1269,1285,oral candidiasis,oral candidiasis,C0006849,1.0,{'T047'},0,13,PMC12433365.txt
1373,1389,oral candidiasis,oral candidiasis,C0006849,1.0,{'T047'},0,13,PMC12433365.txt
489,504,steroid therapy,steroid therapy,C0149783,1.0,{'T061'},0,13,PMC12433365.txt
1084,1099,quality of life,quality of life,C2015891,1.0,{'T033'},1,13,PMC12433365.txt
1084,1099,quality of life,quality of life,C0518214,1.0,{'T033'},0,13,PMC12433365.txt
28,42,hyposalivation,hyposalivation,C0043352,1.0,{'T047'},1,13,PMC12433365.txt
193,207,hyposalivation,hyposalivation,C0043352,1.0,{'T047'},1,13,PMC12433365.txt
242,256,hyposalivation,hyposalivation,C0043352,1.0,{'T047'},1,13,PMC12433365.txt
749,763,salivary gland,salivary gland,C0036098,1.0,{'T023'},0,13,PMC12433365.txt
1579,1593,salivary gland,salivary gland,C0036098,1.0,{'T023'},0,13,PMC12433365.txt
375,388,immunotherapy,immunotherapy,C0021083,1.0,{'T061'},0,13,PMC12433365.txt
1594,1606,hypofunction,hypofunction,C0679221,1.0,{'T046'},0,13,PMC12433365.txt
764,775,dysfunction,dysfunction,C0277785,1.0,{'T046'},1,13,PMC12433365.txt
1253,1264,risk factor,risk factor,C0035648,1.0,{'T033'},1,13,PMC12433365.txt
1407,1418,pilocarpine,pilocarpine,C0031923,1.0,"{'T109', 'T121'}",0,13,PMC12433365.txt
17,27,Xerostomia,Xerostomia,C0043352,1.0,{'T047'},0,13,PMC12433365.txt
47,57,subjective,subjective,C2266644,1.0,{'T033'},1,13,PMC12433365.txt
91,101,xerostomia,xerostomia,C0043352,1.0,{'T047'},0,13,PMC12433365.txt
213,223,management,management,C0376636,1.0,{'T058'},1,13,PMC12433365.txt
227,237,xerostomia,xerostomia,C0043352,1.0,{'T047'},0,13,PMC12433365.txt
475,485,initiation,initiation,C0589507,1.0,{'T041'},1,13,PMC12433365.txt
506,516,Xerostomia,Xerostomia,C0043352,1.0,{'T047'},0,13,PMC12433365.txt
697,707,xerostomia,xerostomia,C0043352,1.0,{'T047'},0,13,PMC12433365.txt
805,815,xerostomia,xerostomia,C0043352,1.0,{'T047'},0,13,PMC12433365.txt
937,947,Xerostomia,Xerostomia,C0043352,1.0,{'T047'},0,13,PMC12433365.txt
1422,1432,cevimeline,cevimeline,C0093437,1.0,"{'T109', 'T121'}",0,13,PMC12433365.txt
1505,1515,management,management,C0376636,1.0,{'T058'},1,13,PMC12433365.txt
1611,1621,xerostomia,xerostomia,C0043352,1.0,{'T047'},0,13,PMC12433365.txt
58,67,sensation,sensation,C0542538,1.0,{'T033'},1,13,PMC12433365.txt
58,67,sensation,sensation,C2229507,1.0,{'T058'},1,13,PMC12433365.txt
71,80,dry mouth,dry mouth,C0043352,1.0,{'T047'},0,13,PMC12433365.txt
113,122,objective,objective,C0018017,1.0,{'T170'},1,13,PMC12433365.txt
113,122,objective,objective,C2239270,1.0,{'T058'},1,13,PMC12433365.txt
132,141,dry mouth,dry mouth,C0043352,1.0,{'T047'},0,13,PMC12433365.txt
172,181,secretion,secretion,C0036537,1.0,{'T031'},1,13,PMC12433365.txt
358,367,dry mouth,dry mouth,C0043352,1.0,{'T047'},0,13,PMC12433365.txt
560,569,objective,objective,C0018017,1.0,{'T170'},1,13,PMC12433365.txt
560,569,objective,objective,C2239270,1.0,{'T058'},1,13,PMC12433365.txt
579,588,dry mouth,dry mouth,C0043352,1.0,{'T047'},0,13,PMC12433365.txt
893,902,treatment,treatment,C0087111,1.0,{'T061'},1,13,PMC12433365.txt
893,902,treatment,treatment,C3887704,1.0,{'T058'},1,13,PMC12433365.txt
1238,1247,dry mouth,dry mouth,C0043352,1.0,{'T047'},0,13,PMC12433365.txt
1287,1296,attention,attention,C0004268,1.0,{'T041'},0,13,PMC12433365.txt
1328,1337,diagnosis,diagnosis,C0011900,1.0,{'T060'},0,13,PMC12433365.txt
1519,1528,dry mouth,dry mouth,C0043352,1.0,{'T047'},0,13,PMC12433365.txt
1316,1324,possible,possible,C0332149,1.0,{'T033'},1,13,PMC12433365.txt
1364,1372,atrophic,atrophic,C0333641,1.0,{'T046'},0,13,PMC12433365.txt
1462,1470,symptoms,symptoms,C1457887,1.0,{'T184'},0,13,PMC12433365.txt
797,804,present,present,C0150312,1.0,{'T033'},1,13,PMC12433365.txt
1125,1132,disease,disease,C0012634,1.0,{'T047'},0,13,PMC12433365.txt
165,171,saliva,saliva,C0036087,1.0,{'T031'},0,13,PMC12433365.txt
953,959,common,common,C3245511,1.0,{'T170'},1,13,PMC12433365.txt
990,996,immune,immune,C0439662,1.0,{'T033'},1,13,PMC12433365.txt
1191,1197,severe,severe,C0205082,1.0,{'T033'},1,13,PMC12433365.txt
1341,1347,thrush,thrush,C0006840,1.0,{'T047'},1,13,PMC12433365.txt
1341,1347,thrush,thrush,C0006849,1.0,{'T047'},0,13,PMC12433365.txt
1625,1631,cancer,cancer,C0006826,1.0,{'T191'},0,13,PMC12433365.txt
1307,1312,given,given,C3244317,1.0,{'T170'},1,13,PMC12433365.txt
313,317,weak,weak,C3714552,1.0,{'T184'},0,13,PMC12433365.txt
1183,1187,lead,lead,C1442948,1.0,"{'T197', 'T121'}",1,13,PMC12433365.txt
1226,1230,note,note,C1317574,1.0,{'T170'},1,13,PMC12433365.txt
